pubID,DOI,Title,is_IR,journal,year,volume,number,Paradigm,Seriously_Realism,Seriously_Liberalism,Seriously_Marxism,Seriously_Constructivism,Seriously_NonParadigmatic,Seriously_AtheoreticNone,Synthesis_Realism,Synthesis_Liberalism,Synthesis_Marxism,Synthesis_Constructivism,Synthesis_NonParadigmatic,Synthesis_NoSynthesis,Ideational,Material,Epistemology,Contemporary,PolicyPrescription,IssueArea,Level_2,Level_1,Level_3,Level_None,Methodology_AnalyticNonFormal,Methodology_Counterfactual,Methodology_Descriptive,Methodology_Experimental,Methodology_FormalModeling,Methodology_PolicyAnalysis,Methodology_Qualitative,Methodology_Quantitative,Region_Antarctica,Region_CanadaWestEurope,Region_EastAsia,Region_FSUEasternEurope,Region_Global,Region_LatinAmerica,Region_MiddleEastNorthAfrica,Region_None,Region_Oceania,Region_SouthAsia,Region_SoutheastAsia,Region_SubSaharanAfrica,Region_UnitedStates,Time_6,Time_9,Time_2,Time_8,Time_4,Time_5,Time_1,Time_3,Time_None,Time_7,Focus_Alliances,Focus_BalanceofPower,Focus_BargainingDeterrenceStrategy,Focus_Development,Focus_Diplomacy,Focus_DomesticPolitics,Focus_EconomicInterdependence,Focus_Environment,Focus_EthnicityReligion,Focus_ForeignAid,Focus_ForeignPolicy,Focus_Gender,Focus_InterstateWar,Focus_IGO,Focus_IntlLaw,Focus_ItnlRegimes,Focus_InterstateCrisis,Focus_IntrastateConflict,Focus_Migration,Focus_Humanitarian,Focus_MonetaryPolicy,Focus_NorthSouthRelations,Focus_PublicHealth,Focus_PublicOpinion,Focus_RegimeType,Focus_RegionalIntegration,Focus_Sanctions,Focus_Terrorism,Focus_IRDiscipline,Focus_Trade,Focus_NGO,Focus_WeaponSystems,Focus_WMDProliferation,Focus_Other
22000,10.1017/S0043887115000398,Civilian Victimization and the Politics of Information in the Kurdish Conflict in Turkey,1,WP,2016,68,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22001,10.1017/S0043887115000404,Preventing Civil War: How the Potential for International Intervention Can Deter Con<U+FB02>ict Onset,1,WP,2016,68,2,Non-paradigmatic,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Positivist,Yes,No,International Security,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22003,10.1017/S0043887116000083,Elite Capture: How Decentralization and Informal Institutions Weaken Property Rights in China,1,WP,2016,68,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
22220,10.1017/S0043887115000453,Electoral Handouts as Information: Explaining Unmonitored Vote Buying,1,WP,2016,68,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22221,10.1017/S0043887115000477,Party System Institutionalization and Government Formation in New Democracies,1,WP,2016,68,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
22042,10.1017/S0020818315000284,Facing Off and Saving Face: Covert Intervention and Escalation Management in the Korean War,1,IO,2016,70,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,International Security,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
22043,10.1017/S0020818315000351,Provocation and the Strategy of Terrorist and Guerrilla Attacks,1,IO,2016,70,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,International Security,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
22046,10.1017/S0020818315000338,Organizational Ecology and Institutional Change in Global Governance,1,IO,2016,70,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,International Organization,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
22047,10.1017/S0020818316000072,Oil and Democracy: Endogenous Natural Resources and the Political “Resource Curse”,1,IO,2016,70,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Political Economy,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
22049,10.1017/S0020818316000059,"Learning from the Battlefield: Information, Domestic Politics, and Interstate War Duration",1,IO,2016,70,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,International Security,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22050,10.1017/S0020818316000047,Judicial Independence and Political Uncertainty: How the Risk of Override Affects the Court of Justice of the EU,1,IO,2016,70,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,International Law,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22052,10.1017/S0020818316000126,Hierarchies in World Politics,1,IO,2016,70,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,N/A,No,IR theory,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
22053,10.1017/S0020818316000114,Can the International Criminal Court Deter Atrocity?,1,IO,2016,70,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,International Security,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22054,10.1017/S0020818316000175,The Rebels' Credibility Dilemma,1,IO,2016,70,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,Yes,Comparative Politics,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22055,10.1017/S0020818316000163,Status Deficits and War,1,IO,2016,70,3,Non-paradigmatic,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,IR theory,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
22056,10.1017/S0020818316000096,"The Impact of Holy Land Crusades on State Formation: War Mobilization, Trade Integration, and Political Development in Medieval Europe",1,IO,2016,70,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,General (or non-specific),Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
22057,10.1017/S0020818316000138,The Language of Compromise in International Agreements,1,IO,2016,70,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,International Law,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
22059,10.1017/S002081831600028X,Diffusion or Confusion? Clustered Shocks and the Conditional Diffusion of Democracy,1,IO,2016,70,4,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,Comparative Politics,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
22060,10.1017/S0020818316000205,Rethinking the Conflict “Resource Curse”: How Oil Wealth Prevents Center-Seeking Civil Wars,1,IO,2016,70,4,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
22065,10.1162/ISEC_a_00227,Is the Taiwan Strait Still a Flash Point? Rethinking the Prospects for Armed Conflict between China and Taiwan,1,IS,2016,40,3,Non-paradigmatic,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,International Security,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
22066,10.1162/ISEC_a_00228,United They Fall: Why the International Community Should Not Promote Military Integration after Civil War,1,IS,2016,40,3,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22072,10.1162/ISEC_a_00236,Deal or No Deal? The End of the Cold War and the U.S. Offer to Limit NATO Expansion,1,IS,2016,40,4,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,Yes,International Security,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22074,10.1162/ISEC_a_00237,Rebel Diplomacy in Civil War,1,IS,2016,40,4,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Foreign Policy,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22084,10.1162/ISEC_a_00251,"Influencing Clients in Counterinsurgency: U.S. Involvement in El Salvador's Civil War, 1979–92",1,IS,2016,40,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,International Security,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22085,10.1162/ISEC_a_00252,"The Origins of Transnational Alliances: Rulers, Rebels, and Political Survival in the Congo Wars",1,IS,2016,40,1,Non-paradigmatic,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,International Security,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
22086,10.1162/ISEC_c_00253,Correspondence: The United States and West Germany's Quest for Nuclear Weapons (1),1,IS,2016,40,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,International Security,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
22087,10.1162/ISEC_c_00253,Correspondence: The United States and West Germany's Quest for Nuclear Weapons (2),1,IS,2016,40,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,International Security,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
22088,10.1162/ISEC_c_00254,Correspondence: The Effects of Acquiring Nuclear Weapons (1),1,IS,2016,40,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,International Security,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No
22089,10.1162/ISEC_c_00254,Correspondence: The Effects of Acquiring Nuclear Weapons (2),1,IS,2016,40,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,No,No,International Security,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
22090,10.1162/ISEC_a_00257,Separating Fact from Fiction in the Debate over Drone Proliferation,1,IS,2016,40,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,Yes,No,International Security,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes
22091,10.1162/ISEC_a_00256,You Can't Always Get What You Want: Why Foreign-Imposed Regime Change Seldom Improves Interstate Relations,1,IS,2016,40,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,International Security,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22093,10.1162/ISEC_a_00258,"Bargaining Away Justice: India, Pakistan, and the International Politics of Impunity for the Bangladesh Genocide",1,IS,2016,40,2,Non-paradigmatic,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Positivist,No,No,International Law,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22096,10.1162/ISEC_c_00260,Correspondence: Stability or Volatility across the Taiwan Strait? (1),1,IS,2016,40,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,Yes,No,International Security,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22097,10.1162/ISEC_c_00260,Correspondence: Stability or Volatility across the Taiwan Strait? (2),1,IS,2016,40,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,Yes,No,International Security,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22098,10.1162/ISEC_c_00260,Correspondence: Stability or Volatility across the Taiwan Strait? (3),1,IS,2016,40,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Non-Positivist/Post-Positivist,Yes,No,International Security,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22100,10.1093/isq/sqv012,Taking Foreign Policy Personally: Personal Values and Foreign Policy Attitudes,1,ISQ,2016,60,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,US Foreign Policy,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
22101,10.1093/isq/sqw003,The Fetishization of Sexual Violence in International Security,1,ISQ,2016,60,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Non-Positivist/Post-Positivist,N/A,No,Human Rights,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22105,10.1111/isqu.12212,Queer Intellectual Curiosity as International Relations Method: Developing Queer International Relations Theoretical and Methodological Frameworks,1,ISQ,2016,60,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Non-Positivist/Post-Positivist,N/A,No,IR theory,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
22106,doi: 10.1093/isq/sqv002,Competitive Alliances and Civil War Recurrence,1,ISQ,2016,60,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22107,10.1093/isq/sqv015,Israel and Its Messianic Right: Path Dependency and State Authority in International Conflict,1,ISQ,2016,60,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Comparative Politics,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
22108,10.1111/isqu.12210,"Risk Mitigation, Regime Security, and Militias: Beyond Coup-proofing",1,ISQ,2016,60,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,Comparative Politics,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
22109,10.1093/isq/sqv014,Living by the Sword and Dying by the Sword? Leadership Transitions in and out of Dictatorships,1,ISQ,2016,60,1,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,Comparative Politics,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
22111,10.1093/isq/sqv016,When the Great Power Gets a Vote: The Effects of Great Power Electoral Interventions on Election Results,1,ISQ,2016,60,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,No,No,Comparative Foreign Policy,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22112,10.1093/isq/sqv004,The Impact of US Drone Strikes on Terrorism in Pakistan,1,ISQ,2016,60,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Positivist,Yes,No,US Foreign Policy,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
22113,10.1093/isq/sqv021,Go Big or Go Home? Positive Emotions and Responses to Wartime Success,1,ISQ,2016,60,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,No,No,International Security,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22114,10.1093/isq/sqv025,A Preference for War: How Fairness and Rhetoric Influence Leadership Incentives in Crises,1,ISQ,2016,60,2,Non-paradigmatic,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Positivist,Yes,No,Comparative Politics,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
